RESUMER ZONES HYDROTEL VERSION;4.1.2.0000

UHRH ID; TYPE; ALTITUDE MOYENNE (m); PENTE MOYENNE; ORIENTATION MOYENNE; NB PIXEL; SUPERFICIE (km2); LONGITUDE; LATITUDE
5722;SOUS-BASSIN;403.676483;0.037086;5;102;1.020000;-71.62419;45.27587
5723;SOUS-BASSIN;250.805832;0.054695;2;206;2.060000;-71.77458;45.31502
5724;SOUS-BASSIN;239.156128;0.026913;5;269;2.690000;-71.75841;45.31482
5725;SOUS-BASSIN;231.250000;0.012507;5;4;0.040000;-71.76508;45.30517
5726;SOUS-BASSIN;237.636368;0.016959;5;11;0.110000;-71.75834;45.30480
5727;SOUS-BASSIN;234.000000;0.016810;6;6;0.060000;-71.76281;45.30643
5728;SOUS-BASSIN;252.250000;0.021498;5;44;0.440000;-71.75086;45.30737
5729;SOUS-BASSIN;239.285721;0.022249;2;7;0.070000;-71.76580;45.30097
5730;SOUS-BASSIN;235.692307;0.014403;5;26;0.260000;-71.75942;45.30264
5731;SOUS-BASSIN;248.518524;0.036944;1;27;0.270000;-71.76707;45.29747
5732;SOUS-BASSIN;239.222229;0.018318;3;18;0.180000;-71.76253;45.29778
5733;SOUS-BASSIN;273.777771;0.016376;2;36;0.360000;-71.76981;45.28510
5734;SOUS-BASSIN;288.177765;0.046488;4;180;1.800000;-71.76077;45.28408
5735;SOUS-BASSIN;284.521729;0.027170;3;23;0.230000;-71.76909;45.28032
5736;SOUS-BASSIN;263.615387;0.033742;1;13;0.130000;-71.77005;45.29428
5737;SOUS-BASSIN;267.656250;0.021707;2;32;0.320000;-71.76898;45.28943
5738;SOUS-BASSIN;272.829254;0.012687;2;41;0.410000;-71.77334;45.29060
5739;SOUS-BASSIN;283.550873;0.047649;3;403;4.030000;-71.74376;45.28492
5740;SOUS-BASSIN;266.404755;0.035521;6;504;5.040000;-71.73552;45.29704
5741;SOUS-BASSIN;310.962036;0.047724;5;158;1.580000;-71.70188;45.28081
5742;SOUS-BASSIN;290.490570;0.029492;6;159;1.590000;-71.71120;45.28954
5743;SOUS-BASSIN;300.239990;0.048246;5;75;0.750000;-71.70409;45.28654
5744;SOUS-BASSIN;300.345184;0.044581;1;281;2.810000;-71.73415;45.27117
5745;SOUS-BASSIN;321.359589;0.039258;5;901;9.010000;-71.70041;45.26715
5746;SOUS-BASSIN;349.278137;0.051651;2;1226;12.260000;-71.71214;45.23050
5747;SOUS-BASSIN;316.857513;0.041760;6;772;7.720000;-71.69633;45.24934
5748;SOUS-BASSIN;394.066895;0.044731;5;284;2.840000;-71.65840;45.24420
5749;SOUS-BASSIN;368.337982;0.037190;7;287;2.870000;-71.66901;45.24968
5750;SOUS-BASSIN;418.173340;0.033802;5;75;0.750000;-71.65174;45.25474
5751;SOUS-BASSIN;334.006317;0.062758;2;158;1.580000;-71.68150;45.22064
5752;SOUS-BASSIN;326.608521;0.051070;6;235;2.350000;-71.66905;45.22885
5753;SOUS-BASSIN;382.873322;0.065619;1;150;1.500000;-71.68345;45.21021
5754;SOUS-BASSIN;400.217529;0.049571;2;308;3.080000;-71.67956;45.20203
5755;SOUS-BASSIN;369.657135;0.044043;2;35;0.350000;-71.67830;45.20760
5756;SOUS-BASSIN;355.095886;0.051338;3;73;0.730000;-71.66490;45.20967
5757;SOUS-BASSIN;303.368408;0.031604;5;19;0.190000;-71.66245;45.21937
5758;SOUS-BASSIN;339.116272;0.050956;5;43;0.430000;-71.65136;45.22335
5759;SOUS-BASSIN;365.362305;0.043936;7;138;1.380000;-71.65581;45.23045
5760;SOUS-BASSIN;395.351074;0.033557;7;94;0.940000;-71.64747;45.23618
5761;SOUS-BASSIN;347.173920;0.056668;2;69;0.690000;-71.65909;45.20933
5762;SOUS-BASSIN;306.458344;0.036038;5;24;0.240000;-71.65450;45.21680
5763;SOUS-BASSIN;396.146149;0.040032;4;479;4.790000;-71.61376;45.22127
5764;SOUS-BASSIN;369.805511;0.037164;7;473;4.730000;-71.63688;45.22985
5765;SOUS-BASSIN;415.634033;0.034745;5;582;5.820000;-71.58916;45.25136
5766;SOUS-BASSIN;405.153778;0.025389;8;1008;10.080000;-71.61191;45.25752
5767;SOUS-BASSIN;420.575745;0.045055;5;66;0.660000;-71.58453;45.26866
5768;SOUS-BASSIN;432.127319;0.042354;4;377;3.770000;-71.58922;45.22866
5769;SOUS-BASSIN;407.222748;0.020577;6;211;2.110000;-71.59095;45.23778
5770;SOUS-BASSIN;452.862305;0.051393;5;305;3.050000;-71.56485;45.23636
5771;SOUS-BASSIN;352.000000;0.052255;2;83;0.830000;-71.65601;45.20626
5772;SOUS-BASSIN;323.533325;0.043307;5;60;0.600000;-71.64179;45.21323
5773;SOUS-BASSIN;368.066864;0.047539;3;314;3.140000;-71.63420;45.19294
5774;SOUS-BASSIN;371.693054;0.046680;6;505;5.050000;-71.62032;45.20701
5775;SOUS-BASSIN;389.487610;0.054889;3;121;1.210000;-71.60390;45.18673
5776;SOUS-BASSIN;388.097351;0.054179;6;226;2.260000;-71.60085;45.19934
5777;SOUS-BASSIN;381.044128;0.054888;3;68;0.680000;-71.58582;45.18896
5778;SOUS-BASSIN;378.077911;0.047353;6;77;0.770000;-71.58728;45.19434
5779;SOUS-BASSIN;415.551514;0.058937;6;165;1.650000;-71.57191;45.20005
5780;SOUS-BASSIN;391.307678;0.038077;1;52;0.520000;-71.58280;45.19818
5781;SOUS-BASSIN;445.531433;0.043483;7;493;4.930000;-71.57879;45.21417
5782;SOUS-BASSIN;426.973419;0.062729;3;376;3.760000;-71.56087;45.17961
5783;SOUS-BASSIN;431.616241;0.050085;7;714;7.140000;-71.55546;45.20233
5784;SOUS-BASSIN;480.813873;0.060025;5;591;5.910000;-71.51471;45.19489
5785;SOUS-BASSIN;453.398102;0.048385;7;628;6.280000;-71.53022;45.20689
5786;SOUS-BASSIN;496.185852;0.073054;5;113;1.130000;-71.50158;45.20831
5787;SOUS-BASSIN;472.951385;0.095101;3;144;1.440000;-71.52505;45.17322
5788;SOUS-BASSIN;453.451294;0.060516;6;195;1.950000;-71.52109;45.18341
5789;SOUS-BASSIN;495.869568;0.072572;4;92;0.920000;-71.51579;45.17436
5790;SOUS-BASSIN;451.670105;0.103652;2;97;0.970000;-71.54560;45.17186
5791;SOUS-BASSIN;385.250000;0.006509;4;8;0.080000;-71.54064;45.17807
5792;SOUS-BASSIN;489.516418;0.130526;4;213;2.130000;-71.53271;45.16727
5793;SOUS-BASSIN;416.058258;0.053452;3;103;1.030000;-71.59186;45.17927
5794;SOUS-BASSIN;395.946808;0.036267;5;94;0.940000;-71.58739;45.18443
5795;SOUS-BASSIN;476.364044;0.059822;3;456;4.560000;-71.57249;45.16751
5796;SOUS-BASSIN;430.686432;0.042242;2;759;7.590000;-71.62635;45.16953
5797;SOUS-BASSIN;470.948364;0.075312;4;1569;15.690000;-71.59745;45.15553
5798;SOUS-BASSIN;512.516602;0.069788;2;271;2.710000;-71.62999;45.14825
5799;SOUS-BASSIN;401.405121;0.035487;1;390;3.900000;-71.66727;45.19313
5800;SOUS-BASSIN;374.045929;0.037235;4;196;1.960000;-71.64843;45.19375
5801;SOUS-BASSIN;404.111115;0.036996;1;18;0.180000;-71.66603;45.18625
5802;SOUS-BASSIN;411.500000;0.044657;3;38;0.380000;-71.66176;45.18113
5803;SOUS-BASSIN;448.961548;0.052650;2;208;2.080000;-71.67448;45.17914
5804;SOUS-BASSIN;460.831085;0.043365;3;592;5.920000;-71.65344;45.16715
5805;SOUS-BASSIN;396.421051;0.033285;5;19;0.190000;-71.65352;45.18315
5806;SOUS-BASSIN;419.523804;0.026608;5;42;0.420000;-71.64389;45.18058
5807;SOUS-BASSIN;316.003174;0.036146;2;316;3.160000;-71.74317;45.25442
5808;SOUS-BASSIN;268.833344;0.006596;3;6;0.060000;-71.72828;45.25595
5809;SOUS-BASSIN;304.862732;0.044481;3;51;0.510000;-71.73430;45.24924
5810;SOUS-BASSIN;269.011108;0.015939;1;90;0.900000;-71.78111;45.30532
5811;SOUS-BASSIN;245.961533;0.029315;3;26;0.260000;-71.76923;45.30057
5812;SOUS-BASSIN;269.536774;0.020096;2;136;1.360000;-71.77862;45.29682
5813;SOUS-BASSIN;188.000000;0.038782;1;53;0.530000;-71.83093;45.31520
5814;SOUS-BASSIN;172.333328;0.014628;4;12;0.120000;-71.82257;45.31532
5815;SOUS-BASSIN;195.474136;0.046082;1;116;1.160000;-71.82838;45.30422
5816;SOUS-BASSIN;232.947449;0.039263;5;723;7.230000;-71.80488;45.30130
5817;SOUS-BASSIN;226.310074;0.043309;8;129;1.290000;-71.83964;45.29837
5818;SOUS-BASSIN;212.563629;0.029071;2;55;0.550000;-71.83823;45.29295
5819;SOUS-BASSIN;233.382355;0.028664;1;34;0.340000;-71.85002;45.29238
5820;SOUS-BASSIN;232.949539;0.045845;2;436;4.360000;-71.82361;45.27552
5821;SOUS-BASSIN;227.432434;0.066180;5;259;2.590000;-71.81373;45.28362
5822;SOUS-BASSIN;287.041962;0.022416;5;286;2.860000;-71.77836;45.27483
5823;SOUS-BASSIN;268.502502;0.017841;7;201;2.010000;-71.79605;45.28274
5824;SOUS-BASSIN;274.717163;0.008165;6;99;0.990000;-71.78198;45.28523
5825;SOUS-BASSIN;275.919006;0.044396;2;716;7.160000;-71.79721;45.24544
5826;SOUS-BASSIN;284.913086;0.038734;5;1185;11.850000;-71.77312;45.25751
5827;SOUS-BASSIN;336.170227;0.035657;4;141;1.410000;-71.75519;45.23370
5828;SOUS-BASSIN;317.395508;0.035497;6;134;1.340000;-71.76059;45.23909
5829;SOUS-BASSIN;339.409088;0.045417;5;22;0.220000;-71.75200;45.23736
5830;SOUS-BASSIN;309.168243;0.042601;2;315;3.150000;-71.78205;45.21744
5831;SOUS-BASSIN;342.005310;0.045409;5;755;7.550000;-71.75401;45.22283
5832;SOUS-BASSIN;347.024658;0.045837;3;284;2.840000;-71.75419;45.19533
5833;SOUS-BASSIN;345.980255;0.053139;6;405;4.050000;-71.74624;45.20598
5834;SOUS-BASSIN;386.864594;0.062399;5;96;0.960000;-71.72107;45.19779
5835;SOUS-BASSIN;356.404266;0.035518;7;47;0.470000;-71.72970;45.19948
5836;SOUS-BASSIN;408.980103;0.037590;6;452;4.520000;-71.71679;45.20885
5837;SOUS-BASSIN;411.960114;0.055496;2;1128;11.280000;-71.73457;45.16522
5838;SOUS-BASSIN;403.849945;0.047334;5;1253;12.530000;-71.70914;45.18088
5839;SOUS-BASSIN;437.510406;0.039954;4;96;0.960000;-71.68625;45.15439
5840;SOUS-BASSIN;452.581879;0.041011;6;342;3.420000;-71.68493;45.16412
5841;SOUS-BASSIN;478.304108;0.038300;5;171;1.710000;-71.66811;45.15600
5842;SOUS-BASSIN;398.604645;0.059211;2;43;0.430000;-71.70712;45.14810
5843;SOUS-BASSIN;424.354828;0.039453;5;279;2.790000;-71.69004;45.14796
5844;SOUS-BASSIN;427.458344;0.044085;8;24;0.240000;-71.71316;45.14589
5845;SOUS-BASSIN;463.540802;0.080808;2;98;0.980000;-71.71416;45.13791
5846;SOUS-BASSIN;496.486237;0.059341;2;218;2.180000;-71.72526;45.13877
5847;SOUS-BASSIN;441.304352;0.087257;2;46;0.460000;-71.70858;45.13645
5848;SOUS-BASSIN;392.399994;0.016536;4;15;0.150000;-71.70173;45.14031
5849;SOUS-BASSIN;392.000000;0.014144;5;1;0.010000;-71.69975;45.13796
5850;SOUS-BASSIN;392.500000;0.021369;5;2;0.020000;-71.69850;45.13844
5851;SOUS-BASSIN;489.144745;0.078115;2;76;0.760000;-71.71285;45.13133
5852;SOUS-BASSIN;483.189148;0.044860;4;719;7.190000;-71.65242;45.12272
5853;SOUS-BASSIN;468.604675;0.034829;6;683;6.830000;-71.66584;45.13907
5854;SOUS-BASSIN;522.523560;0.064493;6;170;1.700000;-71.64456;45.13741
5855;SOUS-BASSIN;483.699921;0.064026;2;1233;12.330000;-71.68400;45.10865
5856;SOUS-BASSIN;486.446533;0.049217;5;692;6.920000;-71.65664;45.11327
5857;SOUS-BASSIN;514.747375;0.109095;4;95;0.950000;-71.63980;45.09809
5858;SOUS-BASSIN;338.581390;0.022574;2;43;0.430000;-71.77791;45.20260
5859;SOUS-BASSIN;310.600006;0.061282;3;10;0.100000;-71.76884;45.20688
5860;SOUS-BASSIN;356.752930;0.024373;4;255;2.550000;-71.76760;45.19270
5861;SOUS-BASSIN;171.000000;0.025493;3;1;0.010000;-71.82411;45.31228
5862;SOUS-BASSIN;205.309860;0.046711;2;71;0.710000;-71.83289;45.30993
5863;SOUS-BASSIN;187.000000;0.037382;1;74;0.740000;-71.85286;45.33108
5864;SOUS-BASSIN;174.923080;0.026427;4;52;0.520000;-71.84107;45.33478
5865;SOUS-BASSIN;179.384613;0.028819;3;52;0.520000;-71.84458;45.32886
5866;SOUS-BASSIN;170.213196;0.070211;1;197;1.970000;-71.97205;45.48134
5867;SOUS-BASSIN;146.672409;0.027175;4;174;1.740000;-71.96207;45.47609
5868;SOUS-BASSIN;222.492447;0.028747;7;463;4.630000;-72.00300;45.48636
5869;SOUS-BASSIN;235.782394;0.040536;2;795;7.950000;-72.00516;45.47273
5870;SOUS-BASSIN;253.541412;0.021303;1;833;8.330000;-72.04167;45.49441
5871;SOUS-BASSIN;178.843750;0.072636;2;32;0.320000;-71.97021;45.46359
5872;SOUS-BASSIN;151.600006;0.042110;5;25;0.250000;-71.96236;45.46490
5873;SOUS-BASSIN;175.100006;0.043241;3;40;0.400000;-71.96014;45.45472
5874;SOUS-BASSIN;157.261902;0.036657;5;42;0.420000;-71.95943;45.46112
5875;SOUS-BASSIN;159.500000;0.043608;5;28;0.280000;-71.95434;45.45853
5876;SOUS-BASSIN;201.826309;0.036041;8;190;1.900000;-71.98062;45.45911
5877;SOUS-BASSIN;179.562500;0.052753;3;64;0.640000;-71.96792;45.45414
5878;SOUS-BASSIN;237.787323;0.029283;8;1246;12.460000;-72.00601;45.44596
5879;SOUS-BASSIN;222.595322;0.028197;4;855;8.550000;-71.98368;45.42408
5880;SOUS-BASSIN;249.335571;0.020447;7;447;4.470000;-72.03633;45.43969
5881;SOUS-BASSIN;247.963501;0.033192;2;411;4.110000;-72.03657;45.42632
5882;SOUS-BASSIN;246.833328;0.017245;6;6;0.060000;-72.05800;45.43047
5883;SOUS-BASSIN;249.428574;0.019775;1;7;0.070000;-72.06039;45.42861
5884;SOUS-BASSIN;250.511414;0.016068;6;219;2.190000;-72.06031;45.44077
5885;SOUS-BASSIN;256.731384;0.019491;1;376;3.760000;-72.07637;45.44293
5886;SOUS-BASSIN;255.941177;0.007692;5;34;0.340000;-72.06390;45.45510
5887;SOUS-BASSIN;253.500000;0.008770;8;10;0.100000;-72.06816;45.45378
5888;SOUS-BASSIN;292.049713;0.037984;1;503;5.030000;-72.08940;45.46420
5889;SOUS-BASSIN;268.142090;0.012618;6;1133;11.330000;-72.05332;45.47288
5890;SOUS-BASSIN;266.678711;0.015907;1;526;5.260000;-72.07066;45.46979
5891;SOUS-BASSIN;286.944458;0.040588;1;72;0.720000;-72.08870;45.48183
5892;SOUS-BASSIN;251.875000;0.030679;8;8;0.080000;-72.06684;45.42754
5893;SOUS-BASSIN;270.057129;0.032812;3;70;0.700000;-72.06596;45.42220
5894;SOUS-BASSIN;256.282043;0.007448;6;39;0.390000;-72.07759;45.43216
5895;SOUS-BASSIN;262.305878;0.026469;1;85;0.850000;-72.08201;45.42895
5896;SOUS-BASSIN;261.888885;0.017005;5;9;0.090000;-72.08215;45.43842
5897;SOUS-BASSIN;261.714294;0.013572;8;14;0.140000;-72.08581;45.43930
5898;SOUS-BASSIN;262.636353;0.016432;7;11;0.110000;-72.08587;45.44223
5899;SOUS-BASSIN;270.238098;0.023407;6;63;0.630000;-72.09194;45.44430
5900;SOUS-BASSIN;280.886932;0.035361;1;283;2.830000;-72.09838;45.43664
5901;SOUS-BASSIN;293.547241;0.077057;7;307;3.070000;-72.10684;45.45375
5902;SOUS-BASSIN;274.597015;0.020501;8;67;0.670000;-72.08892;45.42501
5903;SOUS-BASSIN;290.181183;0.020412;3;287;2.870000;-72.07137;45.41394
5904;LAC;274.170441;0.016959;3;399;3.990000;-72.09914;45.40815
5905;SOUS-BASSIN;297.416351;0.047262;3;831;8.310000;-72.09863;45.40490
5906;SOUS-BASSIN;287.783325;0.048687;3;120;1.200000;-72.05586;45.41460
5907;SOUS-BASSIN;268.537048;0.018953;5;108;1.080000;-72.05145;45.42015
5908;SOUS-BASSIN;279.230774;0.014150;5;13;0.130000;-72.04640;45.41464
5909;SOUS-BASSIN;234.904190;0.031810;1;167;1.670000;-72.02342;45.41426
5910;SOUS-BASSIN;235.375412;0.027052;4;301;3.010000;-72.00803;45.40936
5911;SOUS-BASSIN;258.410950;0.029535;8;73;0.730000;-72.03311;45.41287
5912;SOUS-BASSIN;235.800003;0.031807;1;55;0.550000;-72.02618;45.40466
5913;SOUS-BASSIN;275.876282;0.036740;1;97;0.970000;-72.04114;45.40911
5914;SOUS-BASSIN;221.000000;0.011183;1;1;0.010000;-72.01887;45.40001
5915;SOUS-BASSIN;226.800003;0.025283;4;15;0.150000;-72.01594;45.39930
5916;SOUS-BASSIN;239.639999;0.028827;7;25;0.250000;-72.02756;45.40111
5917;SOUS-BASSIN;267.016937;0.037977;1;177;1.770000;-72.03749;45.39992
5918;SOUS-BASSIN;272.653839;0.040706;8;26;0.260000;-72.03948;45.40586
5919;SOUS-BASSIN;233.857147;0.031202;1;14;0.140000;-72.02604;45.39583
5920;SOUS-BASSIN;236.433655;0.013081;4;422;4.220000;-72.01058;45.38619
5921;SOUS-BASSIN;229.440002;0.024347;2;25;0.250000;-72.02363;45.39358
5922;SOUS-BASSIN;212.088242;0.025879;2;34;0.340000;-71.97417;45.44397
5923;SOUS-BASSIN;209.906250;0.016754;4;96;0.960000;-71.96675;45.44342
5924;SOUS-BASSIN;218.731094;0.018492;3;119;1.190000;-71.96699;45.43348
5925;SOUS-BASSIN;140.199997;0.004002;7;5;0.050000;-71.97904;45.49791
5926;SOUS-BASSIN;172.108337;0.041323;2;120;1.200000;-71.98203;45.49041
5927;SOUS-BASSIN;201.838562;0.053205;1;223;2.230000;-71.99417;45.49285
5928;SOUS-BASSIN;160.575272;0.052312;8;186;1.860000;-72.13480;45.62237
5929;SOUS-BASSIN;143.741440;0.046638;3;263;2.630000;-72.12423;45.61715
5930;SOUS-BASSIN;201.086853;0.025547;7;403;4.030000;-72.16367;45.62552
5931;SOUS-BASSIN;176.148148;0.025799;2;162;1.620000;-72.15309;45.61275
5932;SOUS-BASSIN;225.974518;0.040637;1;824;8.240000;-72.18732;45.61792
5933;SOUS-BASSIN;195.195831;0.040100;1;480;4.800000;-72.16300;45.60197
5934;SOUS-BASSIN;166.902069;0.042131;4;194;1.940000;-72.13353;45.60222
5935;SOUS-BASSIN;277.589355;0.064701;1;1824;18.240000;-72.18938;45.54467
5936;SOUS-BASSIN;266.356689;0.051094;4;1612;16.120001;-72.17822;45.53365
5937;SOUS-BASSIN;342.307678;0.062903;4;26;0.260000;-72.19590;45.48194
5938;SOUS-BASSIN;180.680481;0.044637;2;169;1.690000;-72.14110;45.58084
5939;SOUS-BASSIN;180.418915;0.057190;5;222;2.220000;-72.12907;45.58995
5940;SOUS-BASSIN;168.363632;0.027517;2;11;0.110000;-72.12411;45.57875
5941;SOUS-BASSIN;220.764420;0.063241;5;208;2.080000;-72.11453;45.58350
5942;SOUS-BASSIN;246.933258;0.042256;1;884;8.840000;-72.12489;45.53825
5943;SOUS-BASSIN;253.475220;0.031007;5;2542;25.420000;-72.09406;45.54499
5944;SOUS-BASSIN;276.194641;0.022401;4;596;5.960000;-72.08718;45.50030
5945;SOUS-BASSIN;243.458328;0.033644;5;72;0.720000;-72.10541;45.57406
5946;SOUS-BASSIN;242.083328;0.033390;6;84;0.840000;-72.10747;45.57954
5947;SOUS-BASSIN;261.917511;0.011086;5;97;0.970000;-72.09434;45.57955
5948;SOUS-BASSIN;240.342407;0.092273;1;441;4.410000;-72.15505;45.55507
5949;SOUS-BASSIN;240.561661;0.077790;4;600;6.000000;-72.14462;45.55140
5950;SOUS-BASSIN;258.683594;0.032885;1;1084;10.840000;-72.15238;45.49703
5951;SOUS-BASSIN;254.965195;0.027293;5;1580;15.800000;-72.12563;45.50050
5952;LAC;239.938110;0.021256;3;1325;13.250000;-72.14501;45.43102
5953;SOUS-BASSIN;284.455231;0.079137;1;1039;10.390000;-72.16323;45.42224
5954;SOUS-BASSIN;264.941284;0.028867;8;494;4.940000;-72.15991;45.46945
5955;SOUS-BASSIN;293.805054;0.077716;1;277;2.770000;-72.15591;45.36967
5956;SOUS-BASSIN;298.461975;0.075687;5;1197;11.970000;-72.12936;45.40478
5957;SOUS-BASSIN;283.691437;0.066553;5;444;4.440000;-72.12212;45.46181
5958;SOUS-BASSIN;288.500000;0.050413;3;114;1.140000;-72.12321;45.43594
5959;SOUS-BASSIN;265.642853;0.037405;5;70;0.700000;-72.12383;45.44473
5960;SOUS-BASSIN;296.270447;0.046858;4;159;1.590000;-72.11243;45.43481
5961;SOUS-BASSIN;273.362061;0.067330;2;58;0.580000;-72.14729;45.36206
5962;SOUS-BASSIN;260.931824;0.050663;5;44;0.440000;-72.13764;45.36527
5963;SOUS-BASSIN;287.434784;0.044657;4;46;0.460000;-72.13111;45.35930
5964;SOUS-BASSIN;315.736847;0.060511;7;95;0.950000;-72.12846;45.36743
5965;SOUS-BASSIN;310.621613;0.042386;5;37;0.370000;-72.12266;45.36471
5966;SOUS-BASSIN;286.575745;0.058143;1;33;0.330000;-72.14969;45.35815
5967;SOUS-BASSIN;279.521729;0.061650;4;23;0.230000;-72.13738;45.35724
5968;SOUS-BASSIN;292.814941;0.048185;1;281;2.810000;-72.15320;45.35312
5969;SOUS-BASSIN;268.399994;0.023456;7;60;0.600000;-72.16058;45.38879
5970;SOUS-BASSIN;280.549011;0.088891;2;51;0.510000;-72.16092;45.38162
5971;LAC;265.527924;0.021719;1;197;1.970000;-72.17610;45.38467
5972;SOUS-BASSIN;274.281677;0.016342;6;71;0.710000;-72.16695;45.39384
5973;SOUS-BASSIN;372.502625;0.134585;2;571;5.710000;-72.19512;45.37849
5974;SOUS-BASSIN;300.445953;0.076850;4;74;0.740000;-72.16852;45.37759
5975;SOUS-BASSIN;365.961731;0.122290;1;209;2.090000;-72.18447;45.36218
5976;SOUS-BASSIN;308.954132;0.046218;4;218;2.180000;-72.17181;45.36306
5977;SOUS-BASSIN;395.471710;0.154988;1;53;0.530000;-72.18527;45.35324
5978;SOUS-BASSIN;291.620361;0.055248;6;324;3.240000;-72.17823;45.40378
5979;SOUS-BASSIN;296.800873;0.044403;2;231;2.310000;-72.19606;45.39501
5980;SOUS-BASSIN;317.592987;0.086452;5;285;2.850000;-72.18310;45.42419
5981;SOUS-BASSIN;309.785522;0.061152;8;373;3.730000;-72.19503;45.41950
5982;LAC;318.936401;0.057319;2;346;3.460000;-72.21516;45.42110
5983;SOUS-BASSIN;369.379913;0.101496;1;837;8.370000;-72.22047;45.42142
5984;SOUS-BASSIN;313.963623;0.082083;8;165;1.650000;-72.21681;45.40472
5985;SOUS-BASSIN;305.391846;0.054696;3;245;2.450000;-72.21188;45.39735
5986;LAC;286.459625;0.032858;3;520;5.200000;-72.24538;45.37224
5987;SOUS-BASSIN;344.520386;0.101457;4;1570;15.700000;-72.24051;45.37020
5988;SOUS-BASSIN;319.433319;0.170495;2;30;0.300000;-72.16546;45.42037
5989;SOUS-BASSIN;261.375000;0.085612;3;16;0.160000;-72.15842;45.42222
5990;SOUS-BASSIN;313.163635;0.161060;2;55;0.550000;-72.16259;45.41680
5991;SOUS-BASSIN;269.338043;0.056969;6;71;0.710000;-72.17295;45.46140
5992;SOUS-BASSIN;273.186279;0.052426;2;102;1.020000;-72.17542;45.45497
5993;SOUS-BASSIN;280.590912;0.100391;5;44;0.440000;-72.17668;45.46864
5994;SOUS-BASSIN;300.804871;0.133262;1;82;0.820000;-72.18555;45.46708
5995;SOUS-BASSIN;311.124237;0.103949;7;161;1.610000;-72.18092;45.47795
5996;SOUS-BASSIN;322.503265;0.071983;7;153;1.530000;-72.19442;45.46619
5997;SOUS-BASSIN;313.930756;0.097186;3;260;2.600000;-72.19203;45.45283
5998;SOUS-BASSIN;319.538452;0.065386;6;221;2.210000;-72.20435;45.46961
5999;SOUS-BASSIN;353.357147;0.087924;8;252;2.520000;-72.21960;45.46858
6000;SOUS-BASSIN;346.565216;0.067603;8;23;0.230000;-72.21617;45.47868
6001;SOUS-BASSIN;288.000000;0.006842;1;2;0.020000;-72.20928;45.45692
6002;SOUS-BASSIN;335.927277;0.065408;8;55;0.550000;-72.22045;45.46057
6003;SOUS-BASSIN;312.428558;0.048314;2;28;0.280000;-72.21722;45.45753
6004;SOUS-BASSIN;363.144440;0.057553;1;90;0.900000;-72.23109;45.45586
6005;SOUS-BASSIN;355.131134;0.035919;1;122;1.220000;-72.22602;45.44880
6006;SOUS-BASSIN;360.197754;0.105990;4;177;1.770000;-72.21460;45.44809
6007;SOUS-BASSIN;395.634399;0.109410;3;93;0.930000;-72.22286;45.43712
6008;SOUS-BASSIN;263.647888;0.134605;1;71;0.710000;-72.17163;45.52347
6009;SOUS-BASSIN;222.272720;0.024111;4;33;0.330000;-72.16352;45.52453
6010;SOUS-BASSIN;227.000000;0.029155;3;1;0.010000;-72.16482;45.51937
6011;SOUS-BASSIN;227.375000;0.029727;5;8;0.080000;-72.16430;45.52164
6012;SOUS-BASSIN;242.636368;0.068743;4;11;0.110000;-72.16131;45.51914
6013;SOUS-BASSIN;261.243591;0.103886;1;78;0.780000;-72.17571;45.51454
6014;SOUS-BASSIN;245.372086;0.058745;4;86;0.860000;-72.16450;45.51457
6015;SOUS-BASSIN;287.910370;0.104698;2;357;3.570000;-72.17714;45.50084
6016;SOUS-BASSIN;158.973267;0.021408;2;1197;11.970000;-72.31096;45.76448
6017;SOUS-BASSIN;153.127365;0.029949;4;793;7.930000;-72.29480;45.77132
6018;SOUS-BASSIN;188.031586;0.025472;4;285;2.850000;-72.28499;45.74744
6019;SOUS-BASSIN;122.208588;0.011904;2;163;1.630000;-72.33974;45.80110
6020;SOUS-BASSIN;122.885963;0.012642;4;342;3.420000;-72.32441;45.80535
6021;SOUS-BASSIN;131.784943;0.009889;4;93;0.930000;-72.32598;45.79330
6022;SOUS-BASSIN;102.423080;0.006892;5;52;0.520000;-72.36456;45.85663
6023;SOUS-BASSIN;105.500000;0.005285;6;146;1.460000;-72.36220;45.86814
6024;SOUS-BASSIN;109.540779;0.004666;5;564;5.640000;-72.34294;45.86437
6025;SOUS-BASSIN;98.666664;0.010110;4;3;0.030000;-72.38768;45.86042
6026;SOUS-BASSIN;102.780220;0.007946;6;91;0.910000;-72.38740;45.86611
6027;SOUS-BASSIN;105.075188;0.004638;6;266;2.660000;-72.37386;45.87177
6028;SOUS-BASSIN;87.599998;0.014327;2;5;0.050000;-72.45290;45.85685
6029;SOUS-BASSIN;87.368423;0.015576;4;19;0.190000;-72.44974;45.85738
6030;SOUS-BASSIN;106.386719;0.005586;3;512;5.120000;-72.43936;45.82862
6031;SOUS-BASSIN;106.572174;0.006384;5;575;5.750000;-72.42748;45.83313
6032;SOUS-BASSIN;120.068413;0.007782;4;687;6.870000;-72.39822;45.80470
6033;SOUS-BASSIN;99.973213;0.009550;3;112;1.120000;-72.43881;45.84789
6034;SOUS-BASSIN;90.214287;0.009944;6;14;0.140000;-72.44609;45.85571
6035;SOUS-BASSIN;91.666664;0.007063;7;3;0.030000;-72.44284;45.85667
6036;SOUS-BASSIN;78.460136;0.009180;2;439;4.390000;-72.52539;45.92287
